,name,area,address,latitude,longitude,naver_store_type
594,1번 도매횟집,내동,경상남도 김해시 내동 1117-4,35.235142,128.86602299999998,생선회
595,1번가찌개하우스,서정동,경기도 평택시 서정동 815-17,37.067726,127.062355,
596,1번떡볶이,이매동,경기도 성남시 분당구 이매동 106-5,37.398926,127.126908,
597,1번장터국밥,구포시장,부산광역시 북구 구포동 596-4,35.208371,129.004459,국밥
598,1번주,사동,경상북도 경산시 사동 599-5,35.815951,128.754161,
599,1번지 닭갈비,신당동,서울특별시 중구 신당동 121-36,37.564801,127.019112,닭갈비
600,1번지 조개타운,대천해수욕장,충청남도 보령시 신흑동 1959,36.306858,126.516693,조개요리
601,1번지닭갈비,덕계동,경기도 양주시 덕계동 407-2,37.817626,127.049764,한식
602,1번지맛집,신갈동,경기도 용인시 기흥구 신갈동 70,37.271275,127.105938,
603,1번지삼겹살,원주,강원도 원주시 단계동,37.348356,127.930609,
604,1번지식당,봉천동,서울특별시 관악구 봉천동 951-13,37.485656,126.939166,양식
605,1번지튀김,대포항,강원 대포동 965,38.173556,128.605804,한식
606,1번지포차,부발읍,경기도 이천시 부발읍 무촌리 166-38,37.283916,127.487763,포장마차
607,1번지회포차,동해,강원도 동해시 천곡동 856,37.5217,129.115,
608,1번출구,부산대,부산광역시 금정구 장전동 293-72,35.22883200000001,129.087774,
609,1번출구옛날통닭,가능동,경기도 의정부시 가능동 198-16,37.748501,127.043898,"치킨,닭강정"
610,1센치,수성동4가,대구광역시 수성구 수성동1가 259-61,35.855795,128.612324,
611,1식당,망원동,서울특별시 마포구 합정동 433-60,37.552192,126.906901,
612,1인1닭,신장동,경기도 하남시 신장동 427-124,37.53948,127.205997,
613,1인1닭 착한통닭,본오동,경기도 안산시 상록구 본오동 787-4,37.294003,126.871122,"치킨,닭강정"
614,1인1닭 착한통닭,후암동,서울특별시 용산구 용산동2가 1-1334,37.5463,126.982,"치킨,닭강정"
615,1인1상,은평,서울특별시 은평구 진관동 134-31,37.640859000000006,126.937821,이탈리아음식
616,1인1잔,은평,서울특별시 은평구 진관동 9992-9991,37.640972,126.937943,"카페,디저트"
617,1인삼겹 오빠삼,군산,전라북도 군산시 미룡동 876-1,35.9465,126.687,
618,1인야식,양촌읍,경기도 김포시 양촌읍 양곡리 1303-4,37.656099,126.628707,
619,1인용,대화동,경기도 고양시 일산서구 대화동 2012-4,37.683743,126.759778,한식
620,1인용,장항동,경기도 고양시 일산동구 장항동 881,37.648675,126.777049,
621,1인용,둔촌동,서울특별시 강동구 둔촌동 492,37.530394,127.138198,
622,1인용,의정부,경기도 의정부시 민락동 607,37.7383,127.091,한식
623,1인용,경희대,서울특별시 성북구 석관동 332-118,37.604887,127.060984,한식
624,1인용,면목,서울특별시 중랑구 면목동 618-1,37.579839,127.088773,
625,1인용,,인천광역시,37.45941,126.653571,
626,1인용,상도동,서울특별시 동작구 상도동 204-3,37.500162,126.94226,
627,1인용,화곡동,서울특별시 강서구 화곡동 359-2,37.53302100000001,126.837408,
628,1인용,자양동,서울특별시 광진구 자양동 627-27,37.53479,127.083319,
629,1인용,관악,서울특별시 관악구 봉천동 1563-3,37.4798,126.943,한식
630,1인용,건대,서울특별시 성동구 성수동2가 636,37.535031,127.055435,
631,1인용,왕십리,서울특별시 성동구 마장동 533-6,37.566448,127.034703,한식
632,1인용,죽도동,경상북도 포항시 북구 죽도동,36.023923,129.36053700000002,
633,1인용,창동,서울특별시 도봉구 창동 299,37.654052,127.04229,
634,1인용식탁,서정동,경기도 평택시 서정동 847-1,37.06656,127.062,
635,1인자24시감자탕뼈해장국,곡반정동,경기도 수원시 권선구 곡반정동 585-7,37.235101,127.026337,감자탕
636,1인자감자탕,야탑,경기도 성남시 야탑동 372-2,37.411782,127.130788,감자탕
637,1인자감자탕,화성시,경기도 화성시 송산면 사강리 708-7,37.21334,126.73236,감자탕
638,1인자감자탕,수원대,경기도 화성시 봉담읍 와우리 61-5,37.214783,126.97802,감자탕
639,1인자감자탕,수원,경기도 수원시 권선구 고색동 380-4,37.249905,126.97872,감자탕
640,1인자감자탕,안산,경기도 안산시 상록구 건건동 551-8,37.30923,126.90383,감자탕
641,1인자감자탕,독산동,서울특별시 금천구 독산동 1006-30,37.466377,126.894586,감자탕
642,1인자감자탕,영통동,경기도 수원시 영통구 영통동 959-1,37.254559,127.073473,감자탕
643,1인자숯불구이,동삭동,경기도 평택시 동삭동 704-5,37.006957,127.096137,"육류,고기요리"
644,1인정식 MY 홈써비스,수청동,경기도 오산시 수청동 517-15,37.164421,127.061154,
645,1인통큰야식,가산동,서울특별시 금천구 가산동 142-42,37.478358,126.891044,
646,1프로김밥 그리고 커피이야기,남산동,대구광역시 중구 남산동 516,35.865782,128.59039,김밥
647,1플러스 식육점,울산남구,울산시 남구 신정동 855-34,35.527613,129.319205,
648,1학년,서현동,경기도 성남시 분당구 서현동 89-7,37.38149600000001,127.128116,
649,1학년1반분식,영등동,전라북도 익산시 영등동 818-11,35.962784,126.97988,
650,1호점쌈밥,소흘읍,경기도 포천시 소흘읍 이동교리 135-1,37.81618,127.136962,
651,1호친할머니칼국수,대부도,경기도 안산시 단원구 대부북동 1222-3,37.268661,126.57443899999998,"칼국수,만두"
652,2 Dots Bakery,신림,서울특별시 관악구 신림동 1639-6,37.4835,126.927,베이커리
653,BBQ치킨,예천,충청남도 서산시 예천동,36.770672,126.436265,
654,가야황토석쇠구이,중앙동,경상남도 창원시 성산구 중앙동 100-4,35.220146,128.67590900000002,
655,공릉회수산,공릉동,서울특별시 노원구 공릉동 408-8,37.625844,127.079664,생선회
656,굽네치킨,광양,전라남도 광양시 중동 1663,34.934895000000004,127.690076,"치킨,닭강정"
657,궁,정읍,전라북도 정읍시 상동 247-1,35.558624,126.873985,중식당
658,김밥하우스,압량면,경상북도 경산시 압량면 부적리 275-10,35.844669,128.760904,
659,낙지마당,신촌동,경상남도 창원시 성산구 신촌동 15-4,35.207848,128.626509,낙지요리
660,두꺼비식당,제천,충청북도 제천시 중앙로2가 72-7,37.141563,128.214832,"육류,고기요리"
661,두메산골,여주,경기도 여주시 강천면 부평리 245-2,37.28257,127.742359,한식
662,마시로포차,호평동,경기도 남양주시 호평동 627-3,37.655136,127.241249,포장마차
663,명동찌개마을,철산,경기도 광명시 철산동 421,37.474825,126.868521,"찌개,전골"
664,물레방아분식,기장,부산광역시 기장군 기장읍 교리 353-6,35.253,129.218539,종합분식
665,바랗,천안,충청남도 천안시 동남구 청당동 565,36.7847,127.157,일식당
666,바오밥,대학로,서울특별시 종로구 명륜4가 164-1,37.582451,126.99967,"사진,스튜디오"
667,봄날35,익산,전라북도 익산시 영등동 291-12,35.954777,126.968307,카페
668,불먹은도야지,원종동,경기도 부천시 원종동 141-3,37.524272,126.79946499999998,
669,색동면옥,안산,경기도 안산시 상록구 성포동 593-8,37.326341,126.845137,냉면
670,색동면옥,융건릉,경기도 화성시 안녕동 186-19,37.206469,126.989145,냉면
671,색동면옥,안산,경기도 안산시 상록구 팔곡2동 444-4,37.293553,126.884434,냉면
672,색동저고리,대치역,서울특별시 강남구 대치동 507 원플러스상가 지하1층 107호,37.493358,127.061909,한정식
673,서양식당,국우동,대구광역시 북구 국우동 1083-18,35.945955,128.570441,
674,석구네횟집,제부도,경기도 화성시 서신면 제부리 190-4,37.16942,126.61886,생선회
675,싱싱치킨,매호동,대구광역시 수성구 매호동 997-2,35.84415300000001,128.708457,"치킨,닭강정"
676,야당리외식공간,일산,경기도 파주시 야당동 466-59,37.706442,126.754251,
677,에스프레소 822-7,전주,전라북도 전주시 덕진구 송천동1가 822-7,35.864294,127.117243,카페
678,엑스포복아구전문점,둔산동,대전광역시 서구 둔산2동 1323,36.353779,127.381369,복어요리
679,예전칼국수,범어동,대구광역시 수성구 범어동 1-2,35.86683499999999,128.624133,
680,오케이치킨,보령,충청남도 보령시 성주면 성주리 199-11,36.336073,126.650309,"치킨,닭강정"
681,우돈한마당,용이동,경기도 평택시 용이동 600-1,36.998265,127.132317,
682,이장군족발,의정부,경기도 의정부시 금오동 384-9,37.748524,127.0536,"족발,보쌈"
683,제일장수촌,포승읍,경기도 평택시 포승읍 석정리 1116-9,36.986675,126.89073,
684,조개야,동래,부산광역시 동래구 명륜동 548-42,35.205555,129.079422,
685,참숯짝갈비,부평,인천광역시 부평구 부평동 146-5,37.496713,126.729656,"육류,고기요리"
